date,asset_i,asset_j,cov
2017-05-31,EEM,EEM,0.0001744690418054516
2017-05-31,EEM,IEF,-7.844345976005884e-06
2017-05-31,EEM,TLT,-1.4336940067039852e-05
2017-05-31,EEM,TIP,-1.1575288765054013e-05
2017-05-31,EEM,LQD,3.390425829691932e-05
2017-05-31,EEM,VNQ,1.8530591715274117e-05
2017-05-31,EEM,GLD,3.000871252423e-05
2017-05-31,EEM,DBC,2.7874845951789855e-05
2017-05-31,IEF,SPY,-7.164557122353473e-06
2017-05-31,IEF,VEA,-5.792792628066492e-06
2017-05-31,IEF,EEM,-7.844345976005884e-06
2017-05-31,IEF,IEF,2.0526974754996926e-05
2017-05-31,IEF,TLT,2.25129669516338e-05
2017-05-31,IEF,TIP,1.5297847079890565e-05
2017-05-31,IEF,LQD,3.936836954571843e-06
2017-05-31,IEF,VNQ,3.020598467301723e-06
2017-05-31,IEF,GLD,5.016801381033143e-06
2017-05-31,IEF,DBC,8.569534857368531e-06
2017-05-31,TLT,SPY,-1.4072640581298379e-05
2017-05-31,TLT,VEA,-1.1287841026298736e-05
2017-05-31,TLT,EEM,-1.4336940067039852e-05
2017-05-31,TLT,IEF,2.25129669516338e-05
2017-05-31,TLT,TLT,4.539633538816008e-05
2017-05-31,TLT,TIP,2.3429553311554722e-05
2017-05-31,TLT,LQD,3.472221205633957e-06
2017-05-31,TLT,VNQ,5.0009367224175625e-06
2017-05-31,TLT,GLD,7.995293260301172e-06
2017-05-31,TLT,DBC,1.1087500650545849e-05
2017-05-31,TIP,SPY,-1.0423005871594443e-05
2017-05-31,TIP,VEA,-7.583848364519228e-06
2017-05-31,TIP,EEM,-1.1575288765054013e-05
2017-05-31,TIP,IEF,1.5297847079890565e-05
2017-05-31,TIP,TLT,2.3429553311554722e-05
2017-05-31,TIP,TIP,2.0829719732997427e-05
2017-05-31,TIP,LQD,2.002953990324851e-06
2017-05-31,TIP,VNQ,3.282212219726238e-06
2017-05-31,TIP,GLD,5.23725061043191e-06
2017-05-31,TIP,DBC,8.292765380711481e-06
2017-05-31,LQD,SPY,2.5241835231343934e-05
2017-05-31,LQD,VEA,2.7283587300601566e-05
2017-05-31,LQD,EEM,3.390425829691932e-05
2017-05-31,LQD,IEF,3.936836954571843e-06
2017-05-31,LQD,TLT,3.472221205633957e-06
2017-05-31,LQD,TIP,2.002953990324851e-06
2017-05-31,LQD,LQD,3.307514911588665e-05
2017-05-31,LQD,VNQ,3.2051694721602777e-06
2017-05-31,LQD,GLD,1.1574601078028803e-05
2017-05-31,LQD,DBC,4.797036260756943e-06
2017-05-31,VNQ,SPY,2.1669645498912716e-05
2017-05-31,VNQ,VEA,2.2272607412228418e-05
2017-05-31,VNQ,EEM,1.8530591715274117e-05
2017-05-31,VNQ,IEF,3.020598467301723e-06
2017-05-31,VNQ,TLT,5.0009367224175625e-06
2017-05-31,VNQ,TIP,3.282212219726238e-06
2017-05-31,VNQ,LQD,3.2051694721602777e-06
2017-05-31,VNQ,VNQ,8.661838521027514e-05
2017-05-31,VNQ,GLD,7.061378032716782e-06
2017-05-31,VNQ,DBC,2.9308653035616632e-05
2017-05-31,GLD,SPY,2.4350334926588422e-05
2017-05-31,GLD,VEA,2.7533343369646544e-05
2017-05-31,GLD,EEM,3.000871252423e-05
2017-05-31,GLD,IEF,5.016801381033143e-06
2017-05-31,GLD,TLT,7.995293260301172e-06
2017-05-31,GLD,TIP,5.23725061043191e-06
2017-05-31,GLD,LQD,1.1574601078028803e-05
2017-05-31,GLD,VNQ,7.061378032716782e-06
2017-05-31,GLD,GLD,8.651975679177133e-05
2017-05-31,GLD,DBC,1.953144853696264e-05
2017-05-31,DBC,SPY,3.444841801641363e-05
2017-05-31,DBC,VEA,3.115951297846152e-05
2017-05-31,DBC,EEM,2.7874845951789855e-05
2017-05-31,DBC,IEF,8.569534857368531e-06
2017-05-31,DBC,TLT,1.1087500650545849e-05
2017-05-31,DBC,TIP,8.292765380711481e-06
2017-05-31,DBC,LQD,4.797036260756943e-06
2017-05-31,DBC,VNQ,2.9308653035616632e-05
2017-05-31,DBC,GLD,1.953144853696264e-05
2017-05-31,DBC,DBC,0.00014532179281163173
2017-06-30,SPY,SPY,0.00011339013539698267
2017-06-30,SPY,VEA,8.052103347945996e-05
2017-06-30,SPY,EEM,0.00010074540345926612
2017-06-30,SPY,IEF,-8.823255635274527e-06
2017-06-30,SPY,TLT,-1.5735707136692627e-05
2017-06-30,SPY,TIP,-1.1224215577686732e-05
2017-06-30,SPY,LQD,2.481410858465203e-05
2017-06-30,SPY,VNQ,2.276097659425805e-05
2017-06-30,SPY,GLD,2.5630605195516013e-05
2017-06-30,SPY,DBC,3.443909247028454e-05
2017-06-30,VEA,SPY,8.052103347945996e-05
2017-06-30,VEA,VEA,0.00011451287591288037
2017-06-30,VEA,EEM,0.00010319469757023479
2017-06-30,VEA,IEF,-7.354892496068392e-06
2017-06-30,VEA,TLT,-1.2776974099607e-05
2017-06-30,VEA,TIP,-9.048964350972341e-06
2017-06-30,VEA,LQD,2.7685542723781416e-05
2017-06-30,VEA,VNQ,2.4013375874182658e-05
2017-06-30,VEA,GLD,2.794135623642901e-05
2017-06-30,VEA,DBC,3.3304276507761415e-05
2017-06-30,EEM,SPY,0.00010074540345926612
2017-06-30,EEM,VEA,0.00010319469757023479
2017-06-30,EEM,EEM,0.00017780367827091524
2017-06-30,EEM,IEF,-9.472134114522996e-06
2017-06-30,EEM,TLT,-1.6421505373179253e-05
2017-06-30,EEM,TIP,-1.2942151909394747e-05
2017-06-30,EEM,LQD,3.3965084432430446e-05
2017-06-30,EEM,VNQ,2.173999473664552e-05
2017-06-30,EEM,GLD,3.006561448989293e-05
2017-06-30,EEM,DBC,3.081867737646158e-05
2017-06-30,IEF,SPY,-8.823255635274527e-06
2017-06-30,IEF,VEA,-7.354892496068392e-06
2017-06-30,IEF,EEM,-9.472134114522996e-06
2017-06-30,IEF,IEF,2.1674528905421494e-05
2017-06-30,IEF,TLT,2.384472903426352e-05
2017-06-30,IEF,TIP,1.6083868981124537e-05
2017-06-30,IEF,LQD,3.601261200860141e-06
2017-06-30,IEF,VNQ,2.219525363486444e-06
2017-06-30,IEF,GLD,4.802267660611543e-06
2017-06-30,IEF,DBC,7.2843216924123155e-06
2017-06-30,TLT,SPY,-1.5735707136692627e-05
2017-06-30,TLT,VEA,-1.2776974099607e-05
2017-06-30,TLT,EEM,-1.6421505373179253e-05
2017-06-30,TLT,IEF,2.384472903426352e-05
2017-06-30,TLT,TLT,4.72337280431055e-05
2017-06-30,TLT,TIP,2.4258603949770268e-05
2017-06-30,TLT,LQD,3.369759874039954e-06
2017-06-30,TLT,VNQ,5.040795685294992e-06
2017-06-30,TLT,GLD,8.250087559843926e-06
2017-06-30,TLT,DBC,1.0120196662802017e-05
2017-06-30,TIP,SPY,-1.1224215577686732e-05
2017-06-30,TIP,VEA,-9.048964350972341e-06
2017-06-30,TIP,EEM,-1.2942151909394747e-05
2017-06-30,TIP,IEF,1.6083868981124537e-05
2017-06-30,TIP,TLT,2.4258603949770268e-05
2017-06-30,TIP,TIP,2.114452873311425e-05
2017-06-30,TIP,LQD,1.9045324271582803e-06
2017-06-30,TIP,VNQ,2.6542949749383502e-06
2017-06-30,TIP,GLD,5.1292163633648e-06
2017-06-30,TIP,DBC,6.9049971463697235e-06
2017-06-30,LQD,SPY,2.481410858465203e-05
2017-06-30,LQD,VEA,2.7685542723781416e-05
2017-06-30,LQD,EEM,3.3965084432430446e-05
2017-06-30,LQD,IEF,3.601261200860141e-06
2017-06-30,LQD,TLT,3.369759874039954e-06
2017-06-30,LQD,TIP,1.9045324271582803e-06
2017-06-30,LQD,LQD,3.317742327322302e-05
2017-06-30,LQD,VNQ,4.164752485329866e-06
2017-06-30,LQD,GLD,1.06642312560724e-05
2017-06-30,LQD,DBC,6.4708269174409485e-06
2017-06-30,VNQ,SPY,2.276097659425805e-05
2017-06-30,VNQ,VEA,2.4013375874182658e-05
2017-06-30,VNQ,EEM,2.173999473664552e-05
2017-06-30,VNQ,IEF,2.219525363486444e-06
2017-06-30,VNQ,TLT,5.040795685294992e-06
2017-06-30,VNQ,TIP,2.6542949749383502e-06
2017-06-30,VNQ,LQD,4.164752485329866e-06
2017-06-30,VNQ,VNQ,8.682256349813868e-05
2017-06-30,VNQ,GLD,8.266533980239647e-06
2017-06-30,VNQ,DBC,3.0110872014226257e-05
2017-06-30,GLD,SPY,2.5630605195516013e-05
2017-06-30,GLD,VEA,2.794135623642901e-05
2017-06-30,GLD,EEM,3.006561448989293e-05
2017-06-30,GLD,IEF,4.802267660611543e-06
2017-06-30,GLD,TLT,8.250087559843926e-06
2017-06-30,GLD,TIP,5.1292163633648e-06
2017-06-30,GLD,LQD,1.06642312560724e-05
2017-06-30,GLD,VNQ,8.266533980239647e-06
2017-06-30,GLD,GLD,8.558919437767262e-05
2017-06-30,GLD,DBC,1.7912725940958307e-05
2017-06-30,DBC,SPY,3.443909247028454e-05
2017-06-30,DBC,VEA,3.3304276507761415e-05
2017-06-30,DBC,EEM,3.081867737646158e-05
2017-06-30,DBC,IEF,7.2843216924123155e-06
2017-06-30,DBC,TLT,1.0120196662802017e-05
2017-06-30,DBC,TIP,6.9049971463697235e-06
2017-06-30,DBC,LQD,6.4708269174409485e-06
2017-06-30,DBC,VNQ,3.0110872014226257e-05
2017-06-30,DBC,GLD,1.7912725940958307e-05
2017-06-30,DBC,DBC,0.00014359687870538974
2017-07-31,SPY,SPY,0.00011300701657593711
2017-07-31,SPY,VEA,8.168787698790155e-05
2017-07-31,SPY,EEM,0.00010023890833033366
2017-07-31,SPY,IEF,-8.967855676080961e-06
2017-07-31,SPY,TLT,-1.6132374704158893e-05
2017-07-31,SPY,TIP,-1.1168003077962166e-05
2017-07-31,SPY,LQD,2.4143272000680343e-05
2017-07-31,SPY,VNQ,2.180665848423033e-05
2017-07-31,SPY,GLD,2.551618694722645e-05
2017-07-31,SPY,DBC,3.555732384893471e-05
2017-07-31,VEA,SPY,8.168787698790155e-05
2017-07-31,VEA,VEA,0.00011563232187499043
2017-07-31,VEA,EEM,0.0001035758251516686
2017-07-31,VEA,IEF,-7.871012228591742e-06
2017-07-31,VEA,TLT,-1.42297778450382e-05
2017-07-31,VEA,TIP,-9.45969528288759e-06
2017-07-31,VEA,LQD,2.6888960786398138e-05
2017-07-31,VEA,VNQ,2.318758731019097e-05
2017-07-31,VEA,GLD,2.721988714928337e-05
2017-07-31,VEA,DBC,3.557373748188954e-05
2017-07-31,EEM,SPY,0.00010023890833033366
2017-07-31,EEM,VEA,0.0001035758251516686
2017-07-31,EEM,EEM,0.000174988124104319
2017-07-31,EEM,IEF,-9.780568174534308e-06
2017-07-31,EEM,TLT,-1.741010976414956e-05
2017-07-31,EEM,TIP,-1.3240933653806666e-05
2017-07-31,EEM,LQD,3.31008950665786e-05
2017-07-31,EEM,VNQ,2.0546988191295197e-05
2017-07-31,EEM,GLD,3.0040251788269593e-05
2017-07-31,EEM,DBC,3.2612973835755856e-05
2017-07-31,IEF,SPY,-8.967855676080961e-06
2017-07-31,IEF,VEA,-7.871012228591742e-06
2017-07-31,IEF,EEM,-9.780568174534308e-06
2017-07-31,IEF,IEF,2.127447134345002e-05
2017-07-31,IEF,TLT,2.3351573259638124e-05
2017-07-31,IEF,TIP,1.584798735606611e-05
2017-07-31,IEF,LQD,3.4184701868117778e-06
2017-07-31,IEF,VNQ,2.306670919871353e-06
2017-07-31,IEF,GLD,4.304821416746917e-06
2017-07-31,IEF,DBC,6.032039673500553e-06
2017-07-31,TLT,SPY,-1.6132374704158893e-05
2017-07-31,TLT,VEA,-1.42297778450382e-05
2017-07-31,TLT,EEM,-1.741010976414956e-05
2017-07-31,TLT,IEF,2.3351573259638124e-05
2017-07-31,TLT,TLT,4.705025319293673e-05
2017-07-31,TLT,TIP,2.4015928091805095e-05
2017-07-31,TLT,LQD,3.263980623052682e-06
2017-07-31,TLT,VNQ,4.668741383546601e-06
2017-07-31,TLT,GLD,8.339009089909173e-06
2017-07-31,TLT,DBC,8.00040449432968e-06
2017-07-31,TIP,SPY,-1.1168003077962166e-05
2017-07-31,TIP,VEA,-9.45969528288759e-06
2017-07-31,TIP,EEM,-1.3240933653806666e-05
2017-07-31,TIP,IEF,1.584798735606611e-05
2017-07-31,TIP,TLT,2.4015928091805095e-05
2017-07-31,TIP,TIP,2.0770038024934105e-05
2017-07-31,TIP,LQD,1.8693596153179577e-06
2017-07-31,TIP,VNQ,2.5121924998154156e-06
2017-07-31,TIP,GLD,4.907604881213485e-06
2017-07-31,TIP,DBC,5.718081772808489e-06
2017-07-31,LQD,SPY,2.4143272000680343e-05
2017-07-31,LQD,VEA,2.6888960786398138e-05
2017-07-31,LQD,EEM,3.31008950665786e-05
2017-07-31,LQD,IEF,3.4184701868117778e-06
2017-07-31,LQD,TLT,3.263980623052682e-06
2017-07-31,LQD,TIP,1.8693596153179577e-06
2017-07-31,LQD,LQD,3.2411046139110956e-05
2017-07-31,LQD,VNQ,3.831969812318316e-06
2017-07-31,LQD,GLD,1.0661646515852484e-05
2017-07-31,LQD,DBC,6.3188128598050105e-06
2017-07-31,VNQ,SPY,2.180665848423033e-05
2017-07-31,VNQ,VEA,2.318758731019097e-05
2017-07-31,VNQ,EEM,2.0546988191295197e-05
2017-07-31,VNQ,IEF,2.306670919871353e-06
2017-07-31,VNQ,TLT,4.668741383546601e-06
2017-07-31,VNQ,TIP,2.5121924998154156e-06
2017-07-31,VNQ,LQD,3.831969812318316e-06
2017-07-31,VNQ,VNQ,8.446798000587958e-05
2017-07-31,VNQ,GLD,7.416294144822946e-06
2017-07-31,VNQ,DBC,2.9533039496399088e-05
2017-07-31,GLD,SPY,2.551618694722645e-05
2017-07-31,GLD,VEA,2.721988714928337e-05
2017-07-31,GLD,EEM,3.0040251788269593e-05
2017-07-31,GLD,IEF,4.304821416746917e-06
2017-07-31,GLD,TLT,8.339009089909173e-06
2017-07-31,GLD,TIP,4.907604881213485e-06
2017-07-31,GLD,LQD,1.0661646515852484e-05
2017-07-31,GLD,VNQ,7.416294144822946e-06
2017-07-31,GLD,GLD,8.319238306297609e-05
2017-07-31,GLD,DBC,1.729445536344298e-05
2017-07-31,DBC,SPY,3.555732384893471e-05
2017-07-31,DBC,VEA,3.557373748188954e-05
2017-07-31,DBC,EEM,3.2612973835755856e-05
2017-07-31,DBC,IEF,6.032039673500553e-06
2017-07-31,DBC,TLT,8.00040449432968e-06
2017-07-31,DBC,TIP,5.718081772808489e-06
2017-07-31,DBC,LQD,6.3188128598050105e-06
2017-07-31,DBC,VNQ,2.9533039496399088e-05
2017-07-31,DBC,GLD,1.729445536344298e-05
2017-07-31,DBC,DBC,0.00014139200454147877
2017-08-31,SPY,SPY,0.00011030169648325113
2017-08-31,SPY,VEA,7.991400122084369e-05
2017-08-31,SPY,EEM,9.778979203298914e-05
2017-08-31,SPY,IEF,-9.281092228132673e-06
2017-08-31,SPY,TLT,-1.6328247144635517e-05
2017-08-31,SPY,TIP,-1.0784770283152972e-05
2017-08-31,SPY,LQD,2.344633015482501e-05
2017-08-31,SPY,VNQ,2.086842085981303e-05
2017-08-31,SPY,GLD,2.567731323004628e-05
2017-08-31,SPY,DBC,3.4117398457307594e-05
2017-08-31,VEA,SPY,7.991400122084369e-05
2017-08-31,VEA,VEA,0.00011415600380871313
2017-08-31,VEA,EEM,0.00010193112486866494
2017-08-31,VEA,IEF,-8.351409654175464e-06
2017-08-31,VEA,TLT,-1.483755312181318e-05
2017-08-31,VEA,TIP,-9.659631835518125e-06
2017-08-31,VEA,LQD,2.6052159363977795e-05
2017-08-31,VEA,VNQ,2.2950282047144993e-05
2017-08-31,VEA,GLD,2.7019474348754584e-05
2017-08-31,VEA,DBC,3.4247124415768594e-05
2017-08-31,EEM,SPY,9.778979203298914e-05
2017-08-31,EEM,VEA,0.00010193112486866494
2017-08-31,EEM,EEM,0.00017404813218017476
2017-08-31,EEM,IEF,-1.1125199258077522e-05
2017-08-31,EEM,TLT,-1.9301941731917996e-05
2017-08-31,EEM,TIP,-1.4031080621848417e-05
2017-08-31,EEM,LQD,3.196371777163952e-05
2017-08-31,EEM,VNQ,2.0341353948925193e-05
2017-08-31,EEM,GLD,3.034042725498045e-05
2017-08-31,EEM,DBC,3.0103433987062592e-05
2017-08-31,IEF,SPY,-9.281092228132673e-06
2017-08-31,IEF,VEA,-8.351409654175464e-06
2017-08-31,IEF,EEM,-1.1125199258077522e-05
2017-08-31,IEF,IEF,2.1067843961107187e-05
2017-08-31,IEF,TLT,2.3308036910814155e-05
2017-08-31,IEF,TIP,1.558168825593582e-05
2017-08-31,IEF,LQD,3.130426862110745e-06
2017-08-31,IEF,VNQ,2.3432264755321525e-06
2017-08-31,IEF,GLD,3.9934801349305285e-06
2017-08-31,IEF,DBC,6.204248693859321e-06
2017-08-31,TLT,SPY,-1.6328247144635517e-05
2017-08-31,TLT,VEA,-1.483755312181318e-05
2017-08-31,TLT,EEM,-1.9301941731917996e-05
2017-08-31,TLT,IEF,2.3308036910814155e-05
2017-08-31,TLT,TLT,4.6708723365621e-05
2017-08-31,TLT,TIP,2.3812450563226033e-05
2017-08-31,TLT,LQD,2.9744946069708914e-06
2017-08-31,TLT,VNQ,4.579054868345506e-06
2017-08-31,TLT,GLD,7.899211558404975e-06
2017-08-31,TLT,DBC,8.136521779479806e-06
2017-08-31,TIP,SPY,-1.0784770283152972e-05
2017-08-31,TIP,VEA,-9.659631835518125e-06
2017-08-31,TIP,EEM,-1.4031080621848417e-05
2017-08-31,TIP,IEF,1.558168825593582e-05
2017-08-31,TIP,TLT,2.3812450563226033e-05
2017-08-31,TIP,TIP,2.0558136800940264e-05
2017-08-31,TIP,LQD,1.7130089617145809e-06
2017-08-31,TIP,VNQ,2.5066019363200354e-06
2017-08-31,TIP,GLD,5.409303924011285e-06
2017-08-31,TIP,DBC,5.838134220082465e-06
2017-08-31,LQD,SPY,2.344633015482501e-05
2017-08-31,LQD,VEA,2.6052159363977795e-05
2017-08-31,LQD,EEM,3.196371777163952e-05
2017-08-31,LQD,IEF,3.130426862110745e-06
2017-08-31,LQD,TLT,2.9744946069708914e-06
2017-08-31,LQD,TIP,1.7130089617145809e-06
2017-08-31,LQD,LQD,3.1650754813190145e-05
2017-08-31,LQD,VNQ,3.27156913453514e-06
2017-08-31,LQD,GLD,1.0207271386853486e-05
2017-08-31,LQD,DBC,5.885021775858531e-06
2017-08-31,VNQ,SPY,2.086842085981303e-05
2017-08-31,VNQ,VEA,2.2950282047144993e-05
2017-08-31,VNQ,EEM,2.0341353948925193e-05
2017-08-31,VNQ,IEF,2.3432264755321525e-06
2017-08-31,VNQ,TLT,4.579054868345506e-06
2017-08-31,VNQ,TIP,2.5066019363200354e-06
2017-08-31,VNQ,LQD,3.27156913453514e-06
2017-08-31,VNQ,VNQ,8.309327263129757e-05
2017-08-31,VNQ,GLD,8.347363035678848e-06
2017-08-31,VNQ,DBC,2.9837999586221242e-05
2017-08-31,GLD,SPY,2.567731323004628e-05
2017-08-31,GLD,VEA,2.7019474348754584e-05
2017-08-31,GLD,EEM,3.034042725498045e-05
2017-08-31,GLD,IEF,3.9934801349305285e-06
2017-08-31,GLD,TLT,7.899211558404975e-06
2017-08-31,GLD,TIP,5.409303924011285e-06
2017-08-31,GLD,LQD,1.0207271386853486e-05
2017-08-31,GLD,VNQ,8.347363035678848e-06
2017-08-31,GLD,GLD,8.424257497275932e-05
2017-08-31,GLD,DBC,1.802425991073333e-05
2017-08-31,DBC,SPY,3.4117398457307594e-05
2017-08-31,DBC,VEA,3.4247124415768594e-05
2017-08-31,DBC,EEM,3.0103433987062592e-05
2017-08-31,DBC,IEF,6.204248693859321e-06
2017-08-31,DBC,TLT,8.136521779479806e-06
2017-08-31,DBC,TIP,5.838134220082465e-06
2017-08-31,DBC,LQD,5.885021775858531e-06
2017-08-31,DBC,VNQ,2.9837999586221242e-05
2017-08-31,DBC,GLD,1.802425991073333e-05
2017-08-31,DBC,DBC,0.00013801226148974494
2017-09-29,SPY,SPY,0.000109651378405639
2017-09-29,SPY,VEA,8.047483877244068e-05
2017-09-29,SPY,EEM,9.715165234152371e-05
2017-09-29,SPY,IEF,-9.017755669947249e-06
2017-09-29,SPY,TLT,-1.5523315101635607e-05
2017-09-29,SPY,TIP,-1.065398253897296e-05
2017-09-29,SPY,LQD,2.4049095589920266e-05
2017-09-29,SPY,VNQ,2.3084013438023926e-05
2017-09-29,SPY,GLD,2.620160301039821e-05
2017-09-29,SPY,DBC,3.525971594798424e-05
2017-09-29,VEA,SPY,8.047483877244068e-05
2017-09-29,VEA,VEA,0.00011473771132987427
2017-09-29,VEA,EEM,0.00010213094733395558
2017-09-29,VEA,IEF,-8.131191280947172e-06
2017-09-29,VEA,TLT,-1.3855803817070661e-05
2017-09-29,VEA,TIP,-9.681786361601324e-06
2017-09-29,VEA,LQD,2.6352416502084162e-05
2017-09-29,VEA,VNQ,2.505228202411235e-05
2017-09-29,VEA,GLD,2.714037275707609e-05
2017-09-29,VEA,DBC,3.5834281191789786e-05
2017-09-29,EEM,SPY,9.715165234152371e-05
2017-09-29,EEM,VEA,0.00010213094733395558
2017-09-29,EEM,EEM,0.00017275184330357943
2017-09-29,EEM,IEF,-1.1068558611384586e-05
2017-09-29,EEM,TLT,-1.8581419700559487e-05
2017-09-29,EEM,TIP,-1.4052560144510777e-05
2017-09-29,EEM,LQD,3.212041585608147e-05
2017-09-29,EEM,VNQ,2.298388979701743e-05
2017-09-29,EEM,GLD,3.029158141260153e-05
2017-09-29,EEM,DBC,3.2736542674136645e-05
2017-09-29,IEF,SPY,-9.017755669947249e-06
2017-09-29,IEF,VEA,-8.131191280947172e-06
2017-09-29,IEF,EEM,-1.1068558611384586e-05
2017-09-29,IEF,IEF,2.0516721441782885e-05
2017-09-29,IEF,TLT,2.276960026328914e-05
2017-09-29,IEF,TIP,1.5181521753071284e-05
2017-09-29,IEF,LQD,3.1297902460039104e-06
2017-09-29,IEF,VNQ,2.378546652380726e-06
2017-09-29,IEF,GLD,4.09737399859003e-06
2017-09-29,IEF,DBC,6.642343658878142e-06
2017-09-29,TLT,SPY,-1.5523315101635607e-05
2017-09-29,TLT,VEA,-1.3855803817070661e-05
2017-09-29,TLT,EEM,-1.8581419700559487e-05
2017-09-29,TLT,IEF,2.276960026328914e-05
2017-09-29,TLT,TLT,4.5979015853993934e-05
2017-09-29,TLT,TIP,2.3363403400408025e-05
2017-09-29,TLT,LQD,3.2699906102224504e-06
2017-09-29,TLT,VNQ,4.8263364485615735e-06
2017-09-29,TLT,GLD,8.274653066044526e-06
2017-09-29,TLT,DBC,8.977277451530562e-06
2017-09-29,TIP,SPY,-1.065398253897296e-05
2017-09-29,TIP,VEA,-9.681786361601324e-06
2017-09-29,TIP,EEM,-1.4052560144510777e-05
2017-09-29,TIP,IEF,1.5181521753071284e-05
2017-09-29,TIP,TLT,2.3363403400408025e-05
2017-09-29,TIP,TIP,2.019800032693525e-05
2017-09-29,TIP,LQD,1.7939953930750783e-06
2017-09-29,TIP,VNQ,2.355432629437592e-06
2017-09-29,TIP,GLD,5.090515183963787e-06
2017-09-29,TIP,DBC,5.511275671346227e-06
2017-09-29,LQD,SPY,2.4049095589920266e-05
2017-09-29,LQD,VEA,2.6352416502084162e-05
2017-09-29,LQD,EEM,3.212041585608147e-05
2017-09-29,LQD,IEF,3.1297902460039104e-06
2017-09-29,LQD,TLT,3.2699906102224504e-06
2017-09-29,LQD,TIP,1.7939953930750783e-06
2017-09-29,LQD,LQD,3.213915368697987e-05
2017-09-29,LQD,VNQ,4.2416496489299124e-06
2017-09-29,LQD,GLD,1.045303202832333e-05
2017-09-29,LQD,DBC,5.93800561299717e-06
2017-09-29,VNQ,SPY,2.3084013438023926e-05
2017-09-29,VNQ,VEA,2.505228202411235e-05
2017-09-29,VNQ,EEM,2.298388979701743e-05
2017-09-29,VNQ,IEF,2.378546652380726e-06
2017-09-29,VNQ,TLT,4.8263364485615735e-06
2017-09-29,VNQ,TIP,2.355432629437592e-06
2017-09-29,VNQ,LQD,4.2416496489299124e-06
2017-09-29,VNQ,VNQ,8.565147216844168e-05
2017-09-29,VNQ,GLD,1.0381864891916403e-05
2017-09-29,VNQ,DBC,3.390165792614071e-05
2017-09-29,GLD,SPY,2.620160301039821e-05
2017-09-29,GLD,VEA,2.714037275707609e-05
2017-09-29,GLD,EEM,3.029158141260153e-05
2017-09-29,GLD,IEF,4.09737399859003e-06
2017-09-29,GLD,TLT,8.274653066044526e-06
2017-09-29,GLD,TIP,5.090515183963787e-06
2017-09-29,GLD,LQD,1.045303202832333e-05
2017-09-29,GLD,VNQ,1.0381864891916403e-05
2017-09-29,GLD,GLD,8.538377155536313e-05
2017-09-29,GLD,DBC,1.9948488023515096e-05
2017-09-29,DBC,SPY,3.525971594798424e-05
2017-09-29,DBC,VEA,3.5834281191789786e-05
2017-09-29,DBC,EEM,3.2736542674136645e-05
2017-09-29,DBC,IEF,6.642343658878142e-06
2017-09-29,DBC,TLT,8.977277451530562e-06
2017-09-29,DBC,TIP,5.511275671346227e-06
2017-09-29,DBC,LQD,5.93800561299717e-06
2017-09-29,DBC,VNQ,3.390165792614071e-05
2017-09-29,DBC,GLD,1.9948488023515096e-05
2017-09-29,DBC,DBC,0.00014293634817150094
2017-10-31,SPY,SPY,0.00010946577505734343
2017-10-31,SPY,VEA,7.988617668114613e-05
2017-10-31,SPY,EEM,9.61258555174945e-05
2017-10-31,SPY,IEF,-8.76500309184146e-06
2017-10-31,SPY,TLT,-1.5177705270440297e-05
2017-10-31,SPY,TIP,-1.033127569970671e-05
2017-10-31,SPY,LQD,2.476962384133528e-05
2017-10-31,SPY,VNQ,2.407260591114278e-05
2017-10-31,SPY,GLD,2.5246689973696835e-05
2017-10-31,SPY,DBC,3.486554196626937e-05
2017-10-31,VEA,SPY,7.988617668114613e-05
2017-10-31,VEA,VEA,0.00011306517565549037
2017-10-31,VEA,EEM,0.00010076233958712049
2017-10-31,VEA,IEF,-8.194419152136156e-06
2017-10-31,VEA,TLT,-1.4212893116400877e-05
2017-10-31,VEA,TIP,-9.735691333857675e-06
2017-10-31,VEA,LQD,2.6324882093404122e-05
2017-10-31,VEA,VNQ,2.550759403502305e-05
2017-10-31,VEA,GLD,2.6325572161277422e-05
2017-10-31,VEA,DBC,3.5192907546106575e-05
2017-10-31,EEM,SPY,9.61258555174945e-05
2017-10-31,EEM,VEA,0.00010076233958712049
2017-10-31,EEM,EEM,0.00017052491278081927
2017-10-31,EEM,IEF,-1.099231460575196e-05
2017-10-31,EEM,TLT,-1.8630162408831002e-05
2017-10-31,EEM,TIP,-1.4015848492161056e-05
2017-10-31,EEM,LQD,3.247394533527396e-05
2017-10-31,EEM,VNQ,2.4085715887814805e-05
2017-10-31,EEM,GLD,2.96113053704299e-05
2017-10-31,EEM,DBC,3.306519001919749e-05
2017-10-31,IEF,SPY,-8.76500309184146e-06
2017-10-31,IEF,VEA,-8.194419152136156e-06
2017-10-31,IEF,EEM,-1.099231460575196e-05
2017-10-31,IEF,IEF,2.0312908279436866e-05
2017-10-31,IEF,TLT,2.2436463762142526e-05
2017-10-31,IEF,TIP,1.5032372904792434e-05
2017-10-31,IEF,LQD,2.965987630045044e-06
2017-10-31,IEF,VNQ,2.0276708178873204e-06
2017-10-31,IEF,GLD,3.9864311089878025e-06
2017-10-31,IEF,DBC,6.328103442358669e-06
2017-10-31,TLT,SPY,-1.5177705270440297e-05
2017-10-31,TLT,VEA,-1.4212893116400877e-05
2017-10-31,TLT,EEM,-1.8630162408831002e-05
2017-10-31,TLT,IEF,2.2436463762142526e-05
2017-10-31,TLT,TLT,4.5269804537503516e-05
